date,usage_kwh,day_of_week,weekend,holiday,vacation,exam_period,temp_c,humidity_pct,wind_dir_deg,wind_speed_ms,pressure_local_hpa,pressure_sea_hpa,solar_rad_mj_m2,sunshine_sec,precip_mm,strong_wind_warning,strong_wind_advisory,dry_advisory,heavy_snow_warning,heavy_snow_advisory,tropical_night,typhoon_warning,typhoon_advisory,heat_wave_warning,heat_wave_advisory,cold_wave_warning,cold_wave_advisory,heavy_rain_warning,heavy_rain_advisory,yellow_dust_warning,obs_minutes
2025-12-11,259341.12,Thursday,0,0,0,1,4.6601388888888895,70.60430555555556,300.8366094195743,2.4299999999999997,1016.4134722222221,1021.3793055555556,6.96,17700.0,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-12,264643.92,Friday,0,0,0,1,1.7497222222222222,56.689236111111114,41.54834628572237,1.5330555555555554,1025.4497916666667,1030.5291666666667,9.8,30600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-13,236598.12,Saturday,1,0,0,1,3.002708333333333,80.52305555555556,13.218088006357164,1.7122916666666665,1018.275763888889,1023.2768055555556,1.44,0.0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-14,236815.56,Sunday,1,1,0,1,0.26479166666666665,73.42805555555555,300.7110026413801,1.9362499999999998,1015.4104861111111,1020.4722916666667,9.83,23940.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-15,278394.84,Monday,0,0,0,1,0.40381944444444445,74.62041666666666,121.51542434293812,1.275,1019.9051388888888,1024.9571527777778,5.0,6540.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-16,272297.16,Tuesday,0,0,0,1,4.026111111111112,81.84472222222222,80.92773775835124,0.9442361111111112,1017.165625,1022.165625,0.8,0.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-17,263647.8,Wednesday,0,0,0,1,3.953611111111111,75.53354166666666,287.6824526197046,1.7164583333333332,1018.7176388888888,1023.7184722222223,8.51,26940.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-18,267108.12,Thursday,0,0,0,1,1.278735232800556,68.25788742182071,272.4423054502142,0.9590687977762334,1021.7732453092425,1026.8337734537874,10.37,32400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
2025-12-19,258513.84,Friday,0,0,0,1,3.7269444444444444,69.37618055555555,98.65246463595918,1.1420833333333333,1016.8518055555556,1021.8384722222222,5.97,11820.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-20,218262.96,Saturday,1,0,1,0,7.318194444444445,76.57701388888889,261.81214047186256,1.5749305555555557,1014.2654166666666,1019.1766666666666,1.1,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-21,226906.2,Sunday,1,1,1,0,-0.5686805555555555,38.540486111111115,308.3365562669745,2.589097222222222,1024.1528472222224,1029.2659027777777,10.2,32280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-22,271374.12,Monday,0,0,1,0,-1.3754861111111112,49.72326388888889,324.16424067731185,1.1475,1025.9365972222222,1031.0589583333333,10.46,30960.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-23,266756.04,Tuesday,0,0,1,0,2.174097222222222,68.30388888888889,93.03813384812227,1.442986111111111,1018.1361111111111,1023.1611805555556,1.64,0.0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-24,257520.24,Wednesday,0,0,1,0,2.8413194444444443,78.58256944444445,306.1346376057884,2.015,1013.9558333333333,1018.9493055555556,6.42,14220.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-25,239933.52,Thursday,0,1,1,0,-2.7331944444444445,52.494513888888896,299.1338119423597,3.857013888888889,1016.225,1021.3439583333334,10.14,27540.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2025-12-26,298198.44,Friday,0,0,1,0,-7.889652777777778,39.844722222222224,289.2292712556738,2.3974305555555557,1022.5680555555556,1027.8195833333334,11.04,32580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2025-12-27,259450.2,Saturday,1,0,1,0,-2.7831944444444447,60.295138888888886,140.91312018350243,1.532361111111111,1021.0261111111112,1026.1715277777778,4.92,5820.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2025-12-28,235954.08,Sunday,1,1,1,0,2.7645833333333334,76.03451388888888,128.10600633456875,1.5277777777777777,1016.9484027777778,1021.9627083333334,5.89,4740.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-29,271663.2,Monday,0,0,1,0,4.610972222222222,76.31027777777778,229.46080261963812,1.8389583333333333,1013.3518055555556,1018.3235416666666,7.63,22200.0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-30,291573.72,Tuesday,0,0,1,0,-0.3595833333333333,42.75451388888889,307.74048771627906,2.2245833333333334,1020.2826388888889,1025.3713194444445,10.74,32280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2025-12-31,297610.2,Wednesday,0,0,1,0,-4.495486111111111,36.48506944444444,303.99809894015107,3.222777777777778,1023.2320833333333,1028.411597222222,11.16,32520.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-01,269242.92,Thursday,0,1,1,0,-7.010763888888889,38.35423611111111,302.63446578842434,3.021736111111111,1021.9440277777777,1027.1763194444443,10.3,29160.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-02,312349.32,Friday,0,0,1,0,-7.905208333333333,45.83,298.3424171531603,2.2069444444444444,1020.99375,1026.240625,10.86,32640.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-03,272609.64,Saturday,1,0,1,0,-5.539097222222223,59.67319444444444,179.18322935340618,1.0034722222222223,1022.4720138888889,1027.6585416666667,6.69,14520.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-04,248691.6,Sunday,1,1,1,0,-0.5909722222222222,66.96166666666667,279.1791128439675,1.34375,1019.5622222222223,1024.6482638888888,9.24,27660.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-05,293181.48,Monday,0,0,1,0,-1.5868055555555556,47.150972222222215,301.1853326964999,2.232222222222222,1018.0487499999999,1023.1388888888889,11.12,32760.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-06,297170.64,Tuesday,0,0,1,0,-2.2197222222222224,53.227916666666665,149.05093403463786,1.347013888888889,1018.6836111111111,1023.7899305555555,9.63,22260.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-07,301594.32,Wednesday,0,0,1,0,-0.7964583333333334,58.55430555555555,306.9755304403755,2.8591666666666664,1016.0301388888888,1021.1054861111111,11.16,31320.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-08,311939.64,Thursday,0,0,1,0,-5.081736111111111,37.007847222222225,283.49209611605465,2.4438888888888886,1022.47,1027.6495833333333,11.58,33120.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-09,289634.4,Friday,0,0,1,0,-1.0316666666666665,62.994305555555556,137.73776770785594,1.8764583333333333,1015.9368055555556,1021.0186111111111,5.12,6720.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-10,246335.76,Saturday,1,0,1,0,2.613125,63.609375,259.4733044324134,5.236944444444444,1006.96125,1011.92625,5.68,10020.0,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-11,261316.8,Sunday,1,1,1,0,-5.851249999999999,38.62270833333333,302.1648957269532,3.1265972222222222,1019.2308333333333,1024.4122222222222,11.56,32820.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-12,304675.2,Monday,0,0,1,0,-3.613759555246699,66.57428769979151,142.72426468377108,2.0794996525364837,1014.1063933287005,1019.223766504517,6.04,7080.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
2026-01-13,296409.24,Tuesday,0,0,1,0,-1.7908333333333335,51.57604166666667,295.5593824526492,3.7022222222222223,1013.0602777777779,1018.1477083333333,11.74,33300.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-14,301691.16,Wednesday,0,0,1,0,-3.2953472222222224,43.083124999999995,101.77909164632237,1.7959027777777776,1017.805,1022.9288194444445,10.05,27900.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-15,271231.92,Thursday,0,0,1,0,4.4101388888888895,67.95958333333334,265.7079660080334,1.4864583333333334,1010.0758333333333,1015.0263194444444,5.89,10860.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-16,263878.2,Friday,0,0,1,0,3.1611805555555557,79.45847222222223,156.54197281749978,1.4872916666666665,1013.9826388888889,1018.9666666666667,9.99,23760.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-17,239775.12,Saturday,1,0,1,0,0.3034722222222222,67.86916666666667,271.7752045395957,1.8033333333333335,1016.6353472222222,1021.6940972222222,10.95,31920.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-18,235838.88,Sunday,1,1,1,0,0.10118055555555557,61.09048611111111,301.48018942462176,1.42,1016.8993055555555,1021.9644444444444,4.55,5280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-19,287978.76,Monday,0,0,1,0,-2.7499305555555558,58.24152777777778,294.4472432296553,3.2306250000000003,1019.5556944444444,1024.686736111111,9.24,21180.0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-20,311642.28,Tuesday,0,0,1,0,-7.847361111111112,41.04881944444445,295.32903863885105,2.476111111111111,1023.4549305555556,1028.709861111111,12.33,33000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-21,322259.4,Wednesday,0,0,1,0,-8.623541666666666,46.18256944444444,296.17260596174765,3.379861111111111,1023.1197916666666,1028.3810416666665,12.83,34020.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-22,334524.6,Thursday,0,0,1,0,-8.72076388888889,47.721666666666664,293.8801657369829,3.1297222222222225,1023.8463194444444,1029.103888888889,12.99,33900.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-23,330127.56,Friday,0,0,1,0,-5.68125,52.02173611111111,218.55772937791696,1.1443055555555555,1021.4582638888888,1026.646875,11.25,31440.0,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-24,301035.24,Saturday,1,0,1,0,-5.302638888888889,53.536875,285.86294119522006,2.4293055555555556,1021.1522222222222,1026.3295833333334,11.95,33300.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-25,294657.84,Sunday,1,1,1,0,-6.2775694444444445,44.53319444444445,280.42410592836256,1.8845138888888888,1025.4665972222222,1030.7015972222223,13.05,33480.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-26,327080.88,Monday,0,0,1,0,-5.24875,61.290902777777774,242.99541026938343,1.2002083333333333,1022.1552083333333,1027.3434722222223,8.46,13860.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-01-27,312530.76,Tuesday,0,0,1,0,-3.8539583333333334,48.378819444444446,287.3816555825058,2.5319444444444446,1021.3644444444445,1026.5236805555555,12.91,33900.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-28,317743.92,Wednesday,0,0,1,0,-5.2747222222222225,38.15375,292.40660941857385,2.5818055555555555,1024.7286111111111,1029.9305555555557,13.32,33720.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-29,312482.88,Thursday,0,0,1,0,-4.829027777777778,42.31854166666666,284.2335559622162,2.5190972222222223,1025.4922222222222,1030.687013888889,13.32,34200.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-30,311604.12,Friday,0,0,1,0,-6.318541666666667,40.016041666666666,282.59930776907254,2.1485416666666666,1026.136736111111,1031.3654166666665,12.29,34080.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-01-31,271427.4,Saturday,1,0,1,0,-5.218680555555555,48.429652777777775,253.88214252726,1.5592361111111113,1023.746875,1028.9538194444444,13.29,34020.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-02-01,258769.08,Sunday,1,1,1,0,-2.5730555555555554,49.5875,256.03331441949575,1.7083333333333333,1021.4484027777778,1026.5880555555557,13.3,33180.0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-02,306281.52,Monday,0,0,1,0,-2.5171527777777776,64.66368055555556,278.42030563880456,2.1639583333333334,1021.9057638888889,1027.0327083333334,13.43,32580.0,2.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1440
2026-02-03,301411.8,Tuesday,0,0,1,0,-2.017638888888889,64.35256944444444,247.36949738330367,1.2847222222222223,1024.43625,1029.5761111111112,13.58,30360.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-04,280718.28,Wednesday,0,0,1,0,2.113541666666667,71.93875,165.0877965095732,1.2260416666666667,1017.7832638888888,1022.806875,7.09,6000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-05,268022.16,Thursday,0,0,1,0,3.1454166666666663,74.58208333333333,246.67753343561898,1.8651388888888891,1013.7827777777777,1018.769375,8.96,12960.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-06,296435.52,Friday,0,0,1,0,-5.107291666666667,32.84125,293.6975453197864,3.2114583333333333,1019.7109027777777,1024.8809722222222,14.34,30540.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-02-07,281187.72,Saturday,1,0,1,0,-7.631666666666667,33.146875,293.80774002863205,3.532708333333334,1020.2611111111111,1025.497361111111,15.35,35160.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-02-08,278725.32,Sunday,1,1,1,0,-8.467986111111111,40.76472222222222,289.4488611680894,2.667361111111111,1023.9400694444444,1029.2014583333334,15.04,36060.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1440
2026-02-09,309904.92,Monday,0,0,1,0,-3.8960416666666666,52.36986111111111,260.00354801582483,1.198888888888889,1023.8215277777778,1028.9903472222222,14.87,35160.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-10,288264.96,Tuesday,0,0,1,0,0.6561805555555555,76.020625,172.95564464466167,1.1375694444444444,1016.4880555555555,1021.5313194444445,6.52,2940.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-11,280170.36,Wednesday,0,0,1,0,1.8677777777777778,86.05,257.4483059869667,1.505138888888889,1016.4563194444445,1021.4747916666666,9.65,14580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-12,279069.48,Thursday,0,0,1,0,1.3845833333333333,77.484375,153.8032364206961,1.5386805555555554,1017.7438888888888,1022.7770138888889,12.09,25380.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-13,250199.64,Friday,0,0,1,0,4.631736111111111,75.59986111111111,153.24185311989575,1.3003472222222223,1014.9299305555556,1019.8940277777778,6.89,4500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-14,219448.44,Saturday,1,0,1,0,6.022986111111111,80.44618055555556,259.90110026270804,0.898888888888889,1012.2905555555554,1017.2109722222223,9.51,9660.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-15,211433.04,Sunday,1,1,1,0,5.3457638888888885,67.45659722222223,276.4776253081272,2.292222222222222,1015.0446527777779,1020.0003472222222,12.83,25200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-16,222489.72,Monday,0,1,1,0,1.3541029207232267,48.370305980528514,274.76341029318286,1.9922809457579973,1019.0280945757996,1024.0773991655076,15.62,34800.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438
2026-02-17,223282.8,Tuesday,0,1,1,0,0.017361111111111122,64.32673611111112,229.20270918977968,1.5099305555555558,1018.21375,1023.2871527777778,17.71,36660.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-18,227194.2,Wednesday,0,1,1,0,0.9743055555555555,63.911736111111104,250.2354466917708,2.3994444444444443,1016.6740277777778,1021.7179166666667,17.16,36060.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-19,265461.12,Thursday,0,0,1,0,0.7909722222222222,64.28006944444445,207.15259774105743,1.538888888888889,1019.2202777777777,1024.277361111111,18.11,36780.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-20,249353.64,Friday,0,0,1,0,4.3497916666666665,60.19305555555555,164.15082321398393,1.723263888888889,1013.1223611111111,1018.0795833333334,15.03,35700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-21,212417.28,Saturday,1,0,1,0,8.952152777777778,50.155138888888885,157.37292443800843,2.702013888888889,1006.6767361111112,1011.5248611111111,15.69,35460.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-22,202600.8,Sunday,1,1,1,0,7.325208333333332,50.57715277777778,235.52608740029342,3.713888888888889,1005.4919444444444,1010.3558333333333,9.8,17700.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-23,254116.8,Monday,0,0,1,0,1.301388888888889,34.97756944444444,259.93463436967386,2.077986111111111,1020.10625,1025.1595138888888,14.61,26340.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-24,259708.68,Tuesday,0,0,1,0,2.472916666666667,45.68444444444445,24.71371660932689,1.63,1020.1045138888888,1025.1259722222221,4.77,1440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-25,247245.48,Wednesday,0,0,1,0,5.126736111111111,45.32868055555556,160.85431273110692,1.54625,1017.974513888889,1022.9389583333334,18.28,37380.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-26,241245.36,Thursday,0,0,1,0,7.20625,53.297222222222224,107.82387986261216,1.7642361111111111,1015.3325694444444,1020.2427777777779,12.65,23580.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-27,228420.72,Friday,0,0,1,0,9.236527777777779,53.17409722222222,74.50180535924119,1.9404861111111111,1011.2386111111111,1016.1020138888888,12.28,17640.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-02-28,209244.96,Saturday,1,0,1,0,7.3997222222222225,57.29104166666667,214.9342700086568,1.348888888888889,1016.134861111111,1021.0549305555556,17.45,37020.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-01,202491.36,Sunday,1,1,1,0,9.347708333333333,52.432500000000005,93.98891414354377,3.718611111111111,1018.9672222222223,1023.8644444444445,13.33,15720.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-02,220268.52,Monday,0,1,0,0,5.697708333333334,77.22645833333334,82.26625436951672,3.6716666666666664,1015.8956944444445,1020.845,2.34,0.0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-03,253999.8,Tuesday,0,0,0,0,6.227916666666667,65.15409722222222,32.46785524413837,2.0837499999999998,1017.6150694444444,1022.5656944444445,15.35,20400.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-04,253625.76,Wednesday,0,0,0,0,5.323611111111111,65.35805555555557,291.02130199485225,2.156597222222222,1020.0686805555555,1025.048125,17.96,36720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-05,254465.64,Thursday,0,0,0,0,4.9627083333333335,77.48166666666667,216.1635114925538,1.8238194444444447,1017.8859027777778,1022.866388888889,12.51,20400.0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-06,265784.76,Friday,0,0,0,0,1.8788888888888888,80.03687500000001,263.89018505762806,2.5468055555555558,1016.8427777777779,1021.8559027777778,7.86,3720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-07,241125.84,Saturday,1,0,0,0,0.45541666666666664,55.13152777777778,273.5686296895617,2.3629166666666666,1022.0653472222223,1027.1340972222222,20.1,39240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-08,234280.44,Sunday,1,1,0,0,0.7169444444444445,54.24930555555556,268.5751249952136,1.6344444444444444,1023.3998611111111,1028.4901388888889,17.3,33480.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-09,270653.76,Monday,0,0,0,0,3.679930555555556,63.76923611111111,250.6618095577423,2.173125,1022.0772916666667,1027.0997916666665,14.61,22440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-10,268765.56,Tuesday,0,0,0,0,2.8313888888888887,58.23930555555556,240.105111023305,1.5945833333333332,1021.8534722222222,1026.8824305555556,18.94,36240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-11,269145.0,Wednesday,0,0,0,0,2.9617790132036137,63.39291174426685,267.4814297637637,1.587074357192495,1021.092147324531,1026.1132731063237,11.73,14460.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
2026-03-12,261101.88,Thursday,0,0,0,0,5.647430555555555,64.30791666666666,271.6118869569881,1.5691666666666666,1021.8649305555556,1026.8452777777777,16.83,31860.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-13,251294.04,Friday,0,0,0,0,6.458819444444445,48.111180555555556,63.49314962201079,1.9089583333333333,1024.8025,1029.7805555555556,20.1,39480.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-14,220713.84,Saturday,1,0,0,0,6.828333333333333,48.45013888888889,205.51963807137895,1.8761805555555555,1023.78125,1028.7448611111113,13.02,12660.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-15,216251.28,Sunday,1,1,0,0,6.100833333333334,76.28631944444444,240.65864550376887,1.5226388888888889,1021.0284722222223,1026.0005555555556,7.47,10080.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-16,254588.04,Monday,0,0,0,0,5.659236111111111,63.35180555555556,219.58242159399734,1.5061111111111112,1018.836736111111,1023.806736111111,17.74,34980.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-17,254615.4,Tuesday,0,0,0,0,6.370138888888889,54.77243055555556,247.01267931581341,1.2827083333333333,1016.5720833333334,1021.5186805555555,20.15,39840.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-18,259041.96,Wednesday,0,0,0,0,5.835416666666666,85.16839160839162,276.25070573573737,1.7545833333333332,1010.4358333333334,1015.3482638888889,4.86,2400.0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-19,256731.48,Thursday,0,0,0,0,4.993611111111111,61.169444444444444,276.2624732026198,2.3645833333333335,1013.6513194444444,1018.5966666666666,21.96,41400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-20,251090.28,Friday,0,0,0,0,5.463585823488534,76.02995135510771,201.09760382740134,2.0027797081306464,1015.8801945795692,1020.8259207783183,18.63,32940.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
2026-03-21,221258.88,Saturday,1,0,0,0,6.200347222222222,66.66555555555556,256.48272402362824,1.33375,1018.8036111111111,1023.761875,21.77,40380.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-22,209358.0,Sunday,1,1,0,0,8.611180555555556,51.42444444444444,249.5525035569922,1.4926388888888888,1014.9334027777778,1019.820625,18.07,27900.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-23,241188.84,Monday,0,0,0,0,9.102083333333333,61.464631043257,248.40740833953635,1.456736111111111,1014.724375,1019.5984722222222,20.43,38880.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-24,237552.48,Tuesday,0,0,0,0,10.88048611111111,62.09200863930886,213.14898910872262,1.8424999999999998,1013.1909722222222,1018.02,18.09,29100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-25,237185.28,Wednesday,0,0,0,0,10.674583333333333,68.82118055555556,270.6636935147528,2.0049305555555557,1009.8936805555555,1014.7229166666667,20.43,37680.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-26,237919.68,Thursday,0,0,0,0,9.740694444444445,72.47687499999999,247.35904424626983,1.952222222222222,1010.8272916666667,1015.6661805555556,19.91,33840.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-27,231829.92,Friday,0,0,0,0,9.610902777777778,75.22715277777777,276.02648118812925,1.6191666666666666,1009.3684027777778,1014.2125,18.58,34740.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-28,210065.04,Saturday,1,0,0,0,9.749236111111111,69.81506172839507,255.8887209621368,1.6355555555555554,1011.0810416666666,1015.9150694444444,21.51,33480.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-29,202174.56,Sunday,1,1,0,0,11.402361111111112,46.5735606060606,237.10668896336193,1.5322222222222224,1011.2012500000001,1016.0243055555555,18.56,30960.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-30,229107.96,Monday,0,0,0,0,13.824669909659486,46.12478753541076,175.70614664199934,1.18,1008.5359722222222,1013.3170257123002,8.11,120.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-03-31,231726.96,Tuesday,0,0,0,0,13.939375,67.80944444444445,66.59728731185876,2.214375,1005.4253472222222,1010.1818055555556,14.29,15540.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
2026-04-01,228697.2,Wednesday,0,0,0,0,11.655349500713266,63.45920778318277,226.47172900606353,1.640305767894371,1008.2861014593467,1013.0719686162624,13.36,13020.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
2026-04-02,227976.84,Thursday,0,0,0,0,9.821388888888889,59.77729166666667,220.98414471102336,2.0059722222222223,1010.5124305555555,1015.3503472222222,23.47,41640.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
